shidu,wendu,shineiwendu,ziwaixian,fushe,fengsu,fengxiang
39.302,-2.273,13.4,-55.31,0,1.312,272.128
40.426,-3.046,13.2,-55.451,0,1.609,265.696
42.712,-3.727,13.2,-55.474,0,0.703,261.984
41.5,-3.791,13.2,-55.371,0,0,255
44.75,-4.237,13.1,-55.399,0,0,255
48.25,-5.803,13.1,-55.375,0,0,236
53.75,-7.155,13,-55.307,0,0,205
56.5,-6.804,12.9,-55.365,0,0,179
51.25,-5.466,12.8,-55.434,0,0,179
50.25,-5.409,12.7,-55.342,0,0,179
46.75,-4.136,12.7,-55.252,0,0.101,109.924
44.25,-3.98,12.6,-55.276,0,0,101
43,-3.985,12.6,-55.496,0,0,143
45,-4.907,12.6,-55.411,0,0.303,132.136
41.75,-3.738,12.6,-55.437,0,0,87
42.5,-4.149,12.5,-55.487,0,0.402,129.848
47,-6.336,12.5,-55.398,0,0.201,109.924
49.75,-7.343,12.5,-55.387,0,0.402,106.924
52.534,-7.827,12.5,-55.446,0,0.703,103.996
56.25,-8.296,12.4,-55.339,0,0.703,109.996
58.212,-8.564,12.3,-55.435,0,0.605,118.068
60.962,-8.894,12.3,-55.36,0,0.805,118.424
61.998,-9.105,12.1,-55.454,0,1.008,109.64
57.962,-6.801,12.2,-55.365,0,1.008,95.64
57.75,-6.862,12.8,-55.313,29.988,0.202,134.848
43.962,-1.33,13.8,-55.292,77.95,0.507,78.64
38.5,-0.189,14.4,-55.438,137.9,0.808,44.962
36,1.108,15.8,-55.303,203.9,0.101,123.924
33.25,2.596,17.2,-55.285,239.9,0,137
31.125,4.023,20.1,-55.276,287.8,0.706,44.998
28.875,5.33,22.3,-55.329,311.8,0.608,134.136
27.125,6.173,23.9,-55.458,197.9,0.101,134.848
26.606,6.407,23.9,-55.252,131.9,0.608,296.272
26.625,6.769,21.1,-55.322,113.95,0,340
26.231,7.204,20.2,-55.411,107.95,1.114,296.416
23.392,7.519,25.3,-55.282,107.95,1.215,286.272
23.213,7.493,25.6,-55.404,89.95,2.729,275.056
22.463,7.564,24,-55.337,77.95,3.136,268.768
22.972,7.804,22.3,-55.296,65.95,3.027,281.84
23.838,7.639,20.8,-55.5,53.975,1.012,278.56
24.25,7.569,19.2,-55.337,41.975,0,247
24.625,7.098,17.2,-55.392,23.988,0.202,261.696
26.375,5.493,15.5,-55.425,0,0,266
29,4.031,14.1,-55.382,0,0,266
31.25,3.306,12.9,-55.272,0,0,266
35,1.61,11.8,-55.289,0,0,266
36.25,1.722,13.5,-55.378,0,0,266
44.534,-1.424,13.2,-55.368,0,0.504,101.14
46.5,-1.164,13,-55.409,0,0.101,118.424
46,-0.992,13.3,-55.38,0,0,118
49.25,-2.265,13.3,-55.304,0,0.201,115.424
50.75,-2.66,13.3,-55.384,0,0.303,115.068
49.25,-1.914,13.2,-55.341,0,0,115
52,-2.343,13.2,-55.464,0,0.201,112.424
49.75,-1.901,13.1,-55.414,0,0.201,115.424
52.5,-2.831,13.3,-55.325,0,0,112
51.5,-2.578,13.3,-55.267,0,0,115
54,-3.265,13.9,-55.283,0,0,112
55.25,-3.461,13.1,-55.409,0,0,112
54.5,-3.057,13.9,-55.414,0,0.101,109.924
52.498,-1.599,13.2,-55.252,0,1.109,112.104
51.07,-1.249,13.8,-55.308,0,1.008,129.28
50.248,-0.832,13.5,-55.468,0,1.008,123.64
51.034,-1.304,13.6,-55.352,0,0.504,120.64
53,-1.775,13.6,-55.398,0,0,101
55,-2.277,13.7,-55.31,0,0,101
58.75,-3.425,13.7,-55.481,0,0,101
62.75,-4.069,13.7,-55.41,0,0,101
63.25,-3.548,13.7,-55.276,0,0,101
65.5,-3.864,13.8,-55.488,0,0,101
65.5,-4.018,13.7,-55.462,0,0,101
65,-4.214,13.5,-55.308,0,0,101
64.5,-3.54,13.6,-55.269,29.988,0,101
62.75,-2.215,13.9,-55.413,71.95,0,101
58.212,-0.498,15.1,-55.368,125.95,0.506,185.28
54,1.669,15.5,-55.333,173.9,0.608,219.136
45.176,4.389,17.6,-55.416,215.9,1.817,293.408
39.498,5.775,20.2,-55.439,251.9,1.613,289.696
34.284,6.842,22.5,-55.399,287.8,1.013,328.56
32.57,7.267,24.3,-55.359,173.9,1.716,325.552
30.606,7.748,25.7,-55.455,131.9,0.608,328.272
28.981,8.237,27.1,-55.496,119.95,1.215,42.034
27.535,8.988,28.4,-55.263,107.95,1.411,50.748
25.767,8.829,29.5,-55.474,95.95,1.216,33.534
25.981,8.729,28.9,-55.291,83.95,1.411,317.984
26.088,8.81,26.6,-55.329,71.95,2.324,36.668
26.16,8.44,24.4,-55.393,59.975,1.512,22.49
24.383,7.803,22.8,-55.296,47.975,1.513,64.96
25.017,7.339,21,-55.436,35.975,1.716,61.944
26.767,6.597,19.1,-55.311,23.988,1.513,30.99
30,5.325,17.1,-55.457,0,0.303,36.534
34.5,3.712,15.4,-55.309,0,0,92.5
37,2.756,13.9,-55.263,0,0,92.5
46.25,-0.106,12.7,-55.494,0,0,115
51.25,-0.064,12,-55.367,0,0,118
48.5,0.318,13.1,-55.473,0,0,118
52.5,-0.64,13.4,-55.321,0,0,118
50.5,-0.09,13,-55.289,0,0.703,118.496
49.75,-0.147,12.9,-55.251,0,0,132
55.462,-1.863,13.5,-55.297,0,0.303,132.136
59.962,-2.25,13.7,-55.34,0,0.504,132.28
61.534,-2.741,13.1,-55.458,0,0.906,129.704
65.568,-2.86,13,-55.253,0,0.605,132.136
66,-2.728,13,-55.281,0,0.201,126.424
68.5,-3.385,13,-55.334,0,0,143
71.924,-3.173,13.4,-55.422,0,0.201,137.848
73.924,-3.394,13,-55.298,0,0.605,134.136
75.14,-3.817,13,-55.341,0,0.906,109.852
73.496,-2.587,13.5,-55.267,0,1.508,120.96
71.14,-2.017,13.1,-55.251,0,1.508,112.46
71.852,-1.721,13,-55.353,0,2.016,132.28
73.424,-1.595,13.7,-55.252,0,1.312,115.032
73.568,-2.278,12.9,-55.31,0,0.906,123.852
75.5,-2.119,13.3,-55.332,0,0.402,123.924
79.104,-2.022,13.5,-55.465,0,1.508,120.96
81.64,-1.357,13,-55.397,0,1.609,106.924
83.104,-1.053,12.8,-55.32,0,1.914,106.816
84.924,-1.228,13,-55.38,0,1.508,101.46
85.568,-1.285,13,-55.425,0,1.109,115.104
86.14,-1.052,13,-55.32,0,1.609,115.424
86.46,-0.594,13.5,-55.337,23.988,1.513,132.92
85.496,0.348,14,-55.483,65.95,0.706,109.996
83.604,1.649,14.9,-55.406,113.95,1.512,126.46
81.032,3.475,15.4,-55.47,161.9,1.919,129.632
78.64,4.57,17,-55.497,209.9,1.012,101.14
76.924,5.56,19.6,-55.373,239.9,3.336,282.624
74.888,6.326,21.2,-55.447,263.8,2.527,64.8
72.64,6.99,22.7,-55.495,161.9,2.026,92.64
70.352,7.859,24.1,-55.459,149.9,0.909,112.352
68.068,8.569,25,-55.395,137.9,3.543,112.12
65.14,9.045,26.1,-55.344,119.95,1.613,148.848
63.07,9.742,26.9,-55.403,113.95,3.133,143.384
60.034,10.514,26.1,-55.25,101.95,2.728,118.264
57.784,10.688,24.9,-55.462,83.95,2.432,132.136
56.962,10.955,23.4,-55.359,71.95,1.318,132.064
57.784,10.672,22.3,-55.381,53.975,2.431,95.568
60.426,10.193,20.9,-55.315,35.975,2.73,140.528
61.534,9.543,18.9,-55.427,17.988,1.615,129.848
63.426,8.758,17,-55.436,0,1.211,115.068
66.424,7.87,15.3,-55.459,0,1.508,129.92
67.924,7.277,14.3,-55.359,0,0.805,112.424
68.424,6.607,13.6,-55.311,0,1.711,106.888
66.996,6.087,12.9,-55.417,0,1.711,120.888
69.424,5.063,12.1,-55.321,0,0.703,98.496
68.604,4.99,11.6,-55.387,0,1.711,126.388
67.924,4.89,13.6,-55.475,0,0.906,106.852
69,4.283,13.5,-55.269,0,0.303,143.136
71.424,3.828,13.8,-55.317,0,0.101,115.424
72,3.227,13.8,-55.411,0,0,123.5
74.5,2.433,13.7,-55.343,0,0,123.5
75.5,2.609,13.9,-55.285,0,0.101,123.924
76.5,2.626,14.1,-55.255,0,0.605,109.568
77,2.436,14.1,-55.343,0,0.703,115.496
77,2.223,14.1,-55.432,0,0,250
80.5,0.542,13.8,-55.467,0,0,165
80.068,1.205,13.6,-55.3,0,2.016,282.56
76.532,2.33,13,-55.263,0,2.219,268.416
78.496,2.041,13.4,-55.27,0,2.422,282.272
79.532,1.47,13.2,-55.345,0,2.422,280.272
81.352,1.055,12.9,-55.436,0,2.016,274.56
82.46,0.794,12.7,-55.453,0,2.625,282.128
83.64,0.571,12.8,-55.347,0,1.812,295.408
85.14,0.725,12.8,-55.339,0,1.914,309.264
87.924,0.388,13.1,-55.36,0,2.422,252.136
89.316,0.107,13.3,-55.384,0,2.422,320.272
89.3,-0.331,13,-55.335,0,2.516,317.2
90.996,-0.778,12.9,-55.379,0,2.719,287.056
91.96,-0.245,13,-55.294,0,3.531,278.48
91.14,0.12,13.4,-55.47,5.997,1.411,273.984
90.068,0.317,13.5,-55.473,35.975,1.412,293.984
88.996,0.585,13.9,-55.452,59.975,2.633,300.128
86.996,0.947,14.4,-55.444,83.95,2.12,301.488
84.532,1.303,14.7,-55.462,107.95,2.321,321.344
82.424,1.742,14.9,-55.391,119.95,2.227,324.416
80.496,2.104,15.6,-55.381,131.9,2.933,320.912
79.352,1.974,15.6,-55.496,125.95,3.023,2.811
78.852,2.36,17,-55.446,155.9,1.615,309.696
78.032,2.247,15.8,-55.395,59.975,2.633,308.128
81.14,1.315,14.2,-55.389,23.988,3.025,53.48
81.64,-0.246,13.3,-55.294,29.988,2.118,53.436
80.352,-0.748,12.5,-55.499,35.975,4.335,2.812
77.996,-1.256,13.3,-55.485,41.975,2.729,67.264
75.604,-1.64,13.5,-55.369,35.975,2.636,308.128
74.924,-1.747,13.3,-55.458,29.988,1.817,8.419
73.64,-1.766,13,-55.471,23.988,1.614,16.856
71.852,-2.103,13.3,-55.369,11.994,2.228,362.416
71.532,-2.46,13.5,-55.472,5.997,1.317,70.032
70.068,-2.891,13,-55.259,0,0.303,70.068
71.924,-3.249,12.9,-55.32,0,0.402,39.462
72,-3.498,12.8,-55.379,0,0.402,22.481
73.5,-3.904,12.8,-55.416,0,0.201,36.712
74.5,-4.188,12.6,-55.436,0,0.303,356.272
75.5,-4.829,12.6,-55.371,0,0.101,355.696
76,-4.798,12.6,-55.386,0,0,354
75.424,-4.833,12.5,-55.264,0,0.703,317.984
76.5,-5.462,12.5,-55.434,0,0.504,300.56
78,-6.217,12.4,-55.394,0,0,300
80.5,-6.22,12.6,-55.464,0,0,300
79,-6.37,12.6,-55.49,0,0,268
81,-6.637,12.6,-55.269,0,0,268
81,-6.985,12.6,-55.339,0,0,268
81.5,-6.237,12.9,-55.357,0,0,268
82.5,-6.509,13,-55.5,0,0,268
82,-6.933,13,-55.39,0,0,268
82,-7.428,12.8,-55.428,0,0,216
83,-7.014,12.9,-55.302,0,0,216
83.5,-7.096,12.9,-55.45,0,0,219
83.5,-6.26,12.9,-55.342,0,0,216
81.14,-6.741,12.8,-55.416,0,0.805,247.848
81.5,-7.509,12.6,-55.468,0,0,210
83,-8.27,12.5,-55.446,0,0,210
84,-8.036,12.4,-55.389,0,0,207
84.924,-7.608,12.3,-55.487,0,0.703,259.984
84,-8.527,12.3,-55.354,0,0,250
83.996,-7.584,12.2,-55.417,0,0.906,273.408
84.14,-7.85,12.2,-55.431,5.997,1.013,266.56
83.424,-7.193,12.6,-55.383,23.988,0.202,273.696
80.5,-6.08,13.5,-55.261,83.95,0,260
78,-4.174,14,-55.451,155.9,0.507,247.28
75.924,-2.923,15.5,-55.406,203.9,0.404,289.696
70.068,-2.004,17,-55.288,245.9,1.012,274.56
66.924,-1.76,19,-55.471,281.8,1.013,296.56
63.462,-0.947,21,-55.396,323.8,2.229,268.416
59.676,-0.86,22.2,-55.427,143.9,1.115,282.416
55.462,-0.652,23.2,-55.425,131.9,1.217,278.272
51.212,-0.47,23.7,-55.358,119.95,1.613,275.696
50.248,-0.189,24.5,-55.438,107.95,2.431,328.272
47.766,0.136,25,-55.462,107.95,3.025,317.84
45.32,0.306,24.2,-55.264,95.95,2.322,315.344
45.552,0.431,22.1,-55.329,83.95,1.318,334.128
44.998,0.488,20.1,-55.257,65.95,1.717,311.552
45.052,0.519,18.8,-55.258,53.975,2.025,310.56
45.302,0.293,17.2,-55.305,41.975,1.115,306.416
46.052,0.062,15.2,-55.281,23.988,2.228,294.416
47.212,-0.536,13.5,-55.498,0,1.312,328.128
49.212,-1.301,11.9,-55.352,0,0.906,307.408
50.82,-1.987,13.1,-55.398,0,0.605,300.272
52.462,-2.467,13,-55.472,0,0.906,295.408
55.712,-3.536,13.3,-55.269,0,0.303,286.272
56.462,-3.138,12.5,-55.489,0,0.402,287.696
57.5,-3.98,13.3,-55.276,0,0,268
60.5,-4.788,13.1,-55.279,0,0,268
56.82,-4.341,12.6,-55.44,0,1.008,250.28
58.212,-5.09,13.3,-55.4,0,1.109,250.208
57.534,-4.928,12.3,-55.411,0,1.109,258.416
57.212,-5.473,13.2,-55.29,0,0.906,267.408
55.248,-5.276,13.1,-55.481,0,0.703,255.992
56,-5.854,13,-55.452,0,0.303,264.272
56.248,-5.66,13,-55.371,0,1.609,259.696
52.57,-5.124,13.2,-55.278,0,1.211,255.136
53.462,-6.035,12.4,-55.298,0,0.805,269.696
53,-5.522,13.2,-55.275,0,0,264
55.462,-5.908,12.8,-55.272,0,0.703,293.984
57,-5.75,12.8,-55.305,0,0,278
58.5,-5.746,12.7,-55.32,0,0,274
64.424,-8.016,12.8,-55.442,0,0.303,148.136
68,-7.855,12.8,-55.303,0,0,140
68.5,-8.558,12.8,-55.354,0,0,140
71.5,-8.545,12.7,-55.354,0,0,140
74.424,-9.049,12.6,-55.309,0,0.201,140.848
73,-7.832,12.6,-55.446,0,0,123.5
74,-8.365,12.7,-55.367,0,0.303,123.568
74.5,-7.842,12.7,-55.339,0,0,123.5
73.5,-7.817,12.7,-55.446,0,0,120.5
70.5,-6.421,13.1,-55.331,23.988,0,120.5
70.5,-6.019,13.5,-55.313,89.95,0,123.5
62.212,-2.653,14.7,-55.377,149.9,0.807,303.696
57.176,-1.601,15.7,-55.252,221.9,1.114,274.416
51.266,-0.623,17.9,-55.466,275.8,1.615,289.696
45.498,0.374,21.2,-55.401,317.8,1.318,292.128
40.426,1.37,22.8,-55.434,353.8,1.716,293.552
35.552,1.882,23.9,-55.334,89.95,2.026,260.56
31.74,2.185,24.7,-55.498,83.95,1.919,269.264
28.892,2.675,25.8,-55.402,77.95,2.823,275.984
28.901,3.153,27,-55.294,71.95,2.824,269.984
27.66,3.275,27.2,-55.302,71.95,3.339,266.624
26.606,3.475,26.4,-55.256,59.975,1.113,274.416
23.383,4.067,24.5,-55.438,41.975,2.526,265.2
22.285,4.028,21.6,-55.489,41.975,2.229,247.208
22.106,4.03,19.9,-55.489,35.975,0.404,269.696
22.375,4.325,18.5,-55.339,29.988,0.202,259.696
23.481,4.004,16.3,-55.382,23.988,0.506,268.56
26,2.887,14.5,-55.271,5.997,0,274
29.75,1.55,13.1,-55.494,0,0,274
33,0.6,11.9,-55.306,0,0,274
37,-0.639,13,-55.321,0,0,274
36.75,-0.388,12.9,-55.263,0,0,274
46.75,-2.855,12.8,-55.289,0,0,274
49,-3.482,12.7,-55.372,0,0,233
53.25,-4.417,12.7,-55.48,0,0,233
55.75,-5.238,12.9,-55.496,0,0,233
56,-4.375,12.8,-55.495,0,0,219
56.284,-5.117,12.8,-55.492,0,0.703,115.496
56.712,-5.224,12.9,-55.282,0,0.201,112.424
57.712,-5.406,12.9,-55.271,0,0.201,115.424
55.5,-4.652,12.9,-55.29,0,0,115
54.25,-4.662,12.8,-55.275,0,0,115
58.212,-6.401,13.4,-55.346,0,0.504,106.64
59.462,-6.474,13,-55.301,0,0.504,115.14
61.462,-7.18,12.7,-55.398,0,0.402,109.924
63.5,-7.296,13.4,-55.296,0,0,112
64,-6.809,12.7,-55.365,0,0,109.5
61,-5.042,13.3,-55.33,0,0,109.5
65.5,-7.418,12.8,-55.428,0,0,109.5
65,-6.674,13.4,-55.254,0,0,109.5
61,-5.622,13.1,-55.316,0,0,109.5
57.75,-5.071,13.1,-55.293,0,0,109.5
54,-3.994,13,-55.283,0,0,109.5
60,-6.611,13.1,-55.305,0,0,109.5
58.25,-5.139,12.9,-55.477,0,0,202
60.5,-6.528,12.9,-55.372,0,0,252
62.75,-6.661,12.9,-55.361,5.997,0,252
63.25,-5.861,13.4,-55.324,29.988,0,252
56,-2.368,13.9,-55.391,89.95,0,252
50.284,-1.303,15.2,-55.352,161.9,1.216,244.136
44.57,1.388,16.2,-55.361,221.9,0.608,266.272
38.784,2.89,19,-55.271,269.8,0.608,278.272
29.856,4.385,22.9,-55.288,323.8,1.115,302.416
25.5,5.006,24.6,-55.372,359.8,0,330
23.981,5.326,26.1,-55.457,125.95,0.807,5.62
23.749,5.138,27,-55.483,77.95,1.115,70.104
23.017,5.437,28.1,-55.262,71.95,2.23,16.776
21.642,5.34,29.7,-55.457,65.95,1.014,336.56
21.517,5.281,30.7,-55.38,59.975,2.321,39.418
22.267,5.093,29.4,-55.427,53.975,2.025,16.785
23.588,4.96,26.6,-55.317,59.975,1.918,363.264
23.758,4.578,23.7,-55.39,47.975,1.513,115.46
24.785,3.989,22,-55.295,41.975,2.823,56.248
25.892,3.574,20.2,-55.337,29.988,1.41,50.748
29.642,2.418,17.9,-55.38,17.988,2.433,61.784
32.676,1.631,15.6,-55.302,5.997,1.614,81.424
33.534,0.346,13.6,-55.483,0,1.211,73.068
34.426,-0.57,12.1,-55.378,0,1.914,70.316
39.712,-0.99,12,-55.38,0,1.211,78.568
46.248,-2.228,13.5,-55.377,0,0.805,129.848
52.284,-2.302,12.6,-55.494,0,0.504,118.14
61.32,-2.443,12.6,-55.295,0,0.605,70.068
70.068,-2.854,12.7,-55.289,0,0.504,75.64
75.424,-3.426,12.6,-55.481,0,1.008,61.82
79.14,-3.564,12.6,-55.453,0,0.805,67.424
80.14,-3.339,12.9,-55.4,0,1.312,123.532
81.424,-4.208,13,-55.436,0,0.906,123.852
83.14,-5.099,12.9,-55.492,0,0.605,129.136
85.496,-5.441,12.8,-55.327,0,0.906,123.852
84.924,-5.515,12.7,-55.275,0,1.312,112.032
82.532,-4.942,13.1,-55.481,0,1.914,106.816
76.104,-4.675,13.1,-55.275,0,1.109,109.604
74.64,-5.017,13.1,-55.43,0,1.312,120.532
74.388,-5.128,13,-55.477,0,2.719,109.764
72.316,-4.861,12.9,-55.334,0,2.422,103.568
71.532,-5.083,12.8,-55.4,0,1.406,75.996
72.032,-5.354,12.7,-55.286,0,1.914,129.632
72.388,-5.417,12.6,-55.342,0,1.914,109.816
72.96,-5.61,12.5,-55.423,0,1.711,101.388
73.46,-5.664,12.5,-55.371,0,1.914,120.816
74.46,-5.94,12.4,-55.364,0,2.016,112.14
74.96,-6.053,12.4,-55.405,0,1.812,87.352
75.924,-6.224,12.4,-55.464,0,2.016,129.28
76.604,-6.45,12.3,-55.423,0,1.312,146.064
78.496,-6.785,12.4,-55.493,5.997,1.013,109.64
78.14,-6.398,12.7,-55.475,29.988,1.918,118.316
76.852,-4.506,13.7,-55.499,89.95,1.411,123.996
74.568,-3.066,14.2,-55.378,149.9,1.216,103.568
72.388,-1.723,15.6,-55.353,209.9,2.322,137.672
69.852,-0.177,17.5,-55.27,257.8,2.824,109.996
67.888,1.363,20.2,-55.257,299.8,3.23,146.848
65.14,2.649,21.6,-55.432,335.8,2.823,109.996
63.712,4.718,23.2,-55.287,179.9,2.229,67.104
63.426,5.29,24.2,-55.365,143.9,3.027,188.92
60.534,5.919,25.5,-55.428,95.95,3.635,137.704
58.784,6.782,26.7,-55.307,89.95,1.716,98.388
54.82,7.734,27.5,-55.327,89.95,1.817,109.852
51.212,8.162,26.9,-55.415,89.95,0.706,129.992
48.75,8.368,25.3,-55.445,83.95,0.909,335.408
49.534,8.42,22.7,-55.419,65.95,1.514,98.46
48.284,8.427,21.4,-55.312,53.975,1.012,132.28
50.016,7.936,20.1,-55.301,35.975,1.716,134.776
51.784,7.331,18.3,-55.308,23.988,1.114,143.208
56.302,6.353,16.6,-55.303,5.997,2.635,123.532
61.052,5.148,15,-55.269,0,1.109,129.208
64.496,4.564,13.9,-55.497,0,1.711,123.888
66.604,4.023,12.9,-55.382,0,1.914,123.816
69.64,3.564,12.1,-55.337,0,2.016,78.64
71.924,3.165,12.8,-55.257,0,1.609,157.848
73.996,2.765,13.4,-55.263,0,1.211,115.068
76.14,2.496,13.1,-55.454,0,1.508,157.92
78.64,2.471,12.8,-55.491,0,1.914,92.816
80.424,2.424,12.6,-55.343,0,1.312,160.064
81.068,1.919,12.8,-55.451,0,0.703,154.992
82.424,1.698,12.8,-55.273,0,1.211,143.136
83.924,1.126,12.7,-55.493,0,1.008,89.64
83.568,1.276,12.9,-55.272,0,1.609,115.424
84.068,0.822,,-55.412,0,1.109,137.208
84.924,1.049,,-55.259,0,0.605,129.136
84.5,0.445,,-55.288,0,0.303,137.136
86,-0.203,,-55.356,0,0,126
87,-0.86,,-55.427,0,0,126
88,-1.399,,-55.264,0,0,120.5
88.424,-2.305,,-55.494,0,0.504,120.64
89.5,-2.657,,-55.384,0,0.303,120.568
90.5,-1.538,,-55.457,0,0,120.5
90,-1.303,,-55.352,0,1.008,132.28
90.5,-1.636,,-55.369,0,0.101,120.924
91.568,-0.498,,-55.368,0,0.605,134.136
90.888,0.543,,-55.467,0,3.734,120.584
89.5,0.611,,-55.411,0,0,165
90.46,0.276,,-55.254,0,2.719,112.264
89.924,0.475,,-55.298,5.997,0.101,132.848
90.424,1.157,,-55.433,47.975,1.216,101.068
87.496,2.786,,-55.447,95.95,1.317,123.532
86.5,2.721,,-55.293,71.95,0,118
84.568,3.442,,-55.286,137.9,0.507,140.28
78.14,5.28,,-55.273,113.95,0.908,95.852
75.5,5.976,,-55.377,143.9,0.304,92.568
72.424,6.68,,-55.281,389.8,0.506,109.64
66.924,8.208,,-55.325,137.9,0.706,14.062
65.568,8.037,,-55.402,113.95,1.215,157.136
64.424,8.515,,-55.314,107.95,0.202,146.848
61.962,9.121,,-55.435,101.95,0.101,165.848
61.748,9.117,,-55.371,101.95,0.909,123.852
61,9.338,,-55.269,101.95,0.404,126.424
60.962,9.277,,-55.412,95.95,0.506,120.64
61.462,9.123,,-55.318,71.95,1.92,154.632
63.248,8.565,,-55.289,53.975,1.614,106.924
64.068,7.933,,-55.407,41.975,1.216,115.068
66.352,7.388,,-55.385,23.988,1.216,115.068
69.068,6.356,,-55.303,5.997,0.909,123.852
73,4.708,,-55.287,0,0.303,137.136
77.924,2.815,,-55.374,0,0.303,137.136
79.924,2.231,,-55.432,0,0.201,137.848
81,1.39,,-55.361,0,0,137
82.5,0.644,,-55.291,0,0,137
